TST,SELL,LIMIT,IOC,71447,0.0866616,0.0872807,FILLED,11145,71447,1740949471195,6191.711335200001
TST,SELL,LIMIT,IOC,3681,0.0865348,0.0872000,FILLED,3681,3681,1740949472368,318.53459879999997
TRUMP,SELL,LIMIT,IOC,3.09,17.320564,17.459000,FILLED,2.22,3.09,1740949472570,53.52054276
SOL,SELL,LIMIT,IOC,10,174.2146,175.0600,FILLED,10,10,1740949474660,1742.146
ADA,BUY,LIMIT,IOC,4348,1.04430,1.03930,FILLED,523,4348,1740949481183,4540.6164
DOGE,BUY,LIMIT,IOC,167,0.235422,0.234270,FILLED,167,167,1740949483156,39.315474
DOGE,BUY,LIMIT,IOC,214,0.235463,0.234270,FILLED,214,214,1740949485122,50.389082
OXT,BUY,LIMIT,IOC,451,0.0977446,0.0959100,FILLED,451,451,1740949493679,44.0828146
DOGE,BUY,LIMIT,IOC,25,0.235807,0.234800,FILLED,25,25,1740949495111,5.895175
DOGE,BUY,LIMIT,IOC,370,0.235816,0.234800,FILLED,370,370,1740949496244,87.25192
DOGE,BUY,LIMIT,IOC,802,0.235973,0.234790,FILLED,802,802,1740949499541,189.25034599999998
SWARMS,SELL,LIMIT,IOC,2866,0.0655663,0.0660000,FILLED,2866,2866,1740949503614,187.91301579999998
KAITO,SELL,LIMIT,IOC,5.0,2.112424,2.130400,FILLED,5.0,5.0,1740949512147,10.56212
1000BONK,SELL,LIMIT,IOC,527,0.0150698,0.0152170,FILLED,527,527,1740949516422,7.9417846
AVAAI,SELL,LIMIT,IOC,3789,0.0535230,0.0543997,FILLED,86,3789,1740949516612,202.79864700000002
ARC,SELL,LIMIT,IOC,305,0.2354220,0.2397800,FILLED,305,305,1740949521531,71.80371
ETHFI,SELL,LIMIT,IOC,9.2,1.0270808,1.0372000,FILLED,9.2,9.2,1740949523474,9.449143359999999
BCH,SELL,LIMIT,IOC,1.842,330.64,332.13,FILLED,0.055,1.842,1740949523531,609.03888
ETHUSDC,SELL,LIMIT,IOC,0.703,2494.47,2503.04,FILLED,0.035,0.703,1740949524044,1753.6124099999997
1000PEPE,SELL,LIMIT,IOC,28819,0.0087677,0.0088186,FILLED,28819,28819,1740949525909,252.6763463
AVAAI,SELL,LIMIT,IOC,219,0.0534245,0.0542300,FILLED,219,219,1740949526215,11.6999655
DOGS,SELL,LIMIT,IOC,124626,0.0001883,0.0001900,FILLED,124626,124626,1740949526232,23.4670758
TAO,SELL,LIMIT,IOC,0.405,347.35,350.66,FILLED,0.029,0.405,1740949526412,140.67675000000003
YGG,SELL,LIMIT,IOC,543,0.2949026,0.2981119,FILLED,62,543,1740949527459,160.13211180000002
ENA,SELL,LIMIT,IOC,605,0.4502955,0.4544000,FILLED,605,605,1740949527656,272.4287775
YGG,SELL,LIMIT,IOC,15,0.2936848,0.2976000,FILLED,15,15,1740949529425,4.405272
MOVE,SELL,LIMIT,IOC,1334,0.5306741,0.5358000,FILLED,113,1334,1740949530708,707.9192494
ETHFI,SELL,LIMIT,IOC,342.4,1.0265910,1.0366592,FILLED,129.9,342.4,1740949531134,351.5047584
KAITO,SELL,LIMIT,IOC,1000.0,2.105165,2.123558,FILLED,45.1,1000.0,1740949531370,2105.165
CHZ,SELL,LIMIT,IOC,39792,0.05319,0.05368,FILLED,2225,39792,1740949532148,2116.53648
KAITO,SELL,LIMIT,IOC,116.8,2.104087,2.124400,FILLED,19.6,116.8,1740949532717,245.75736159999997
ETH,SELL,LIMIT,IOC,15.269,2491.77,2501.24,FILLED,9.251,15.269,1740949533237,38046.83613
PIPPIN,SELL,LIMIT,IOC,66128,0.0304237,0.0310117,FILLED,45997,66128,1740949533255,2011.8584336000001
BTC,SELL,LIMIT,IOC,0.002,93597.21,93955.40,FILLED,0.002,0.002,1740949534049,187.19442
